Day,X,Y,Z,VX,VY,VZ
220,0.519832,0.501947,-0.0230986,-0.0141107,0.0144686,0.00101297
221,0.505521,0.516215,-0.0220769,-0.0145125,0.0140697,0.00103067
222,0.490815,0.530078,-0.0210379,-0.0149031,0.0136595,0.00104757
223,0.475723,0.543526,-0.0199823,-0.0152822,0.0132384,0.00106366
224,0.460259,0.556548,-0.0189111,-0.0156495,0.0128066,0.00107892
225,0.444433,0.569132,-0.0178251,-0.0160048,0.0123646,0.00109335
226,0.428258,0.58127,-0.016725,-0.0163477,0.0119126,0.00110692
227,0.411747,0.592951,-0.0156118,-0.0166779,0.011451,0.00111964
228,0.394912,0.604166,-0.0144864,-0.0169952,0.0109801,0.00113148
229,0.377766,0.614905,-0.0133495,-0.0172993,0.0105004,0.00114243
230,0.360323,0.625161,-0.0122022,-0.0175899,0.0100121,0.00115249
231,0.342596,0.634924,-0.0110452,-0.0178669,0.00951568,0.00116165
232,0.324599,0.644187,-0.0098795,-0.0181298,0.00901149,0.0011699
233,0.306346,0.652942,-0.00870603,-0.0183787,0.00849993,0.00117723
234,0.287852,0.661182,-0.0075257,-0.0186132,0.0079814,0.00118363
235,0.26913,0.6689,-0.00633943,-0.018833,0.00745629,0.00118911
236,0.250196,0.67609,-0.00514815,-0.0190382,0.00692504,0.00119364
237,0.231064,0.682746,-0.0039528,-0.0192284,0.00638804,0.00119724
238,0.21175,0.688863,-0.00275433,-0.0194035,0.00584572,0.00119989
239,0.192268,0.694434,-0.00155369,-0.0195633,0.00529851,0.0012016
240,0.172634,0.699457,-0.00035181,-0.0197077,0.00474685,0.00120235
241,0.152864,0.703926,0.000850345,-0.0198366,0.00419117,0.00120215
242,0.132972,0.707837,0.00205183,-0.0199498,0.0036319,0.001201
243,0.112975,0.711187,0.00325168,-0.0200473,0.0030695,0.0011989
244,0.0928888,0.713974,0.00444896,-0.0201289,0.00250442,0.00119585
245,0.0727286,0.716195,0.00564271,-0.0201946,0.00193709,0.00119184
246,0.0525107,0.717847,0.00683199,-0.0202443,0.00136799,0.00118689
247,0.0322512,0.71893,0.00801584,-0.020278,0.000797559,0.001181
248,0.011966,0.719442,0.00919332,-0.0202956,0.00022626,0.00117416
249,-0.00832864,0.719382,0.0103635,-0.020297,-0.000345447,0.00116639
250,-0.0286167,0.718751,0.0115255,-0.0202823,-0.000917103,0.00115769
251,-0.048882,0.717549,0.0126782,-0.0202515,-0.00148825,0.00114806
252,-0.0691084,0.715776,0.0138209,-0.0202046,-0.00205842,0.00113752
253,-0.0892799,0.713433,0.0149527,-0.0201415,-0.00262715,0.00112607
254,-0.10938,0.710523,0.0160725,-0.0200624,-0.00319399,0.00111372
255,-0.129394,0.707047,0.0171795,-0.0199674,-0.00375847,0.00110048
256,-0.149304,0.703008,0.0182728,-0.0198563,-0.00432014,0.00108636
257,-0.169095,0.698409,0.0193516,-0.0197295,-0.00487854,0.00107137
258,-0.188752,0.693253,0.020415,-0.0195868,-0.00543321,0.00105552
259,-0.208258,0.687545,0.021462,-0.0194286,-0.00598371,0.00103882
260,-0.227598,0.681289,0.022492,-0.0192547,-0.00652958,0.00102129
261,-0.246757,0.67449,0.0235041,-0.0190655,-0.00707038,0.00100294
262,-0.265719,0.667153,0.0244973,-0.0188611,-0.00760567,0.000983791
263,-0.284468,0.659283,0.0254711,-0.0186415,-0.00813501,0.000963849
264,-0.302991,0.650887,0.0264245,-0.018407,-0.00865796,0.000943134
265,-0.321272,0.641972,0.0273568,-0.0181578,-0.00917411,0.000921662
266,-0.339297,0.632544,0.0282673,-0.017894,-0.00968302,0.000899451
267,-0.35705,0.622611,0.0291552,-0.0176159,-0.0101843,0.000876518
268,-0.374519,0.612181,0.0300199,-0.0173237,-0.0106775,0.000852881
269,-0.391688,0.601262,0.0308605,-0.0170176,-0.0111622,0.00082856
270,-0.408544,0.589863,0.0316765,-0.0166979,-0.0116381,0.000803574
271,-0.425074,0.577992,0.0324672,-0.0163648,-0.0121048,0.000777943
272,-0.441265,0.56566,0.033232,-0.0160186,-0.0125618,0.000751689
273,-0.457103,0.552876,0.0339702,-0.0156595,-0.0130088,0.000724832
274,-0.472575,0.53965,0.0346812,-0.015288,-0.0134454,0.000697395
275,-0.48767,0.525992,0.0353646,-0.0149042,-0.0138713,0.000669399
276,-0.502375,0.511915,0.0360197,-0.0145085,-0.0142861,0.000640867
277,-0.516679,0.497428,0.036646,-0.0141012,-0.0146895,0.000611824
278,-0.53057,0.482544,0.037243,-0.0136826,-0.0150812,0.000582291
279,-0.544037,0.467274,0.0378102,-0.0132531,-0.0154608,0.000552294
280,-0.557069,0.451631,0.0383473,-0.012813,-0.015828,0.000521856
281,-0.569656,0.435627,0.0388536,-0.0123628,-0.0161826,0.000491003
282,-0.581787,0.419275,0.039329,-0.0119026,-0.0165242,0.00045976
283,-0.593454,0.402588,0.0397729,-0.011433,-0.0168526,0.000428153
284,-0.604647,0.385579,0.0401851,-0.0109543,-0.0171675,0.000396206
285,-0.615357,0.368262,0.0405651,-0.010467,-0.0174686,0.000363947
286,-0.625575,0.350651,0.0409127,-0.00997128,-0.0177558,0.000331401
287,-0.635294,0.332761,0.0412277,-0.00946771,-0.0180287,0.000298596
288,-0.644505,0.314604,0.0415098,-0.00895667,-0.0182872,0.000265557
289,-0.653202,0.296196,0.0417587,-0.00843856,-0.0185311,0.000232312
290,-0.661378,0.277552,0.0419743,-0.00791382,-0.0187601,0.000198888
291,-0.669025,0.258687,0.0421563,-0.00738287,-0.0189741,0.000165313
292,-0.676139,0.239615,0.0423048,-0.00684615,-0.0191729,0.000131613
293,-0.682714,0.220351,0.0424195,-0.0063041,-0.0193564,9.78154e-05
294,-0.688744,0.200913,0.0425004,-0.00575715,-0.0195243,6.39486e-05
295,-0.694225,0.181314,0.0425474,-0.00520576,-0.0196767,3.00397e-05
296,-0.699153,0.16157,0.0425604,-0.00465037,-0.0198134,-3.88372e-06
297,-0.703523,0.141698,0.0425396,-0.00409143,-0.0199342,-3.77943e-05
298,-0.707333,0.121713,0.0424849,-0.00352941,-0.0200391,-7.16645e-05
299,-0.71058,0.101631,0.0423963,-0.00296475,-0.0201281,-0.000105467
300,-0.713261,0.0814677,0.042274,-0.00239792,-0.020201,-0.000139174
301,-0.715374,0.06124,0.042118,-0.00182937,-0.0202577,-0.00017276
302,-0.716919,0.0409635,0.0419286,-0.00125957,-0.0202984,-0.000206195
303,-0.717893,0.0206545,0.0417058,-0.000688978,-0.0203229,-0.000239455
304,-0.718296,0.00032904,0.0414498,-0.000118049,-0.0203312,-0.000272512
305,-0.718129,-0.0199967,0.0411609,0.000452752,-0.0203234,-0.00030534
306,-0.717391,-0.0403065,0.0408393,0.00102297,-0.0202994,-0.000337912
307,-0.716084,-0.0605842,0.0404853,0.00159214,-0.0202594,-0.000370203
308,-0.714208,-0.0808139,0.0400991,0.00215981,-0.0202032,-0.000402186
309,-0.711765,-0.100979,0.0396811,0.00272552,-0.0201311,-0.000433836
310,-0.708758,-0.121065,0.0392317,0.00328882,-0.020043,-0.000465129
311,-0.705189,-0.141054,0.0387511,0.00384927,-0.0199391,-0.000496039
312,-0.701062,-0.160932,0.0382399,0.00440641,-0.0198195,-0.000526542
313,-0.696379,-0.180682,0.0376983,0.0049598,-0.0196842,-0.000556614
314,-0.691145,-0.20029,0.0371269,0.00550901,-0.0195334,-0.000586232
315,-0.685364,-0.219738,0.0365262,0.0060536,-0.0193672,-0.000615371
316,-0.679041,-0.239013,0.0358965,0.00659313,-0.0191858,-0.00064401
317,-0.672181,-0.258099,0.0352385,0.00712719,-0.0189893,-0.000672126
318,-0.664791,-0.276981,0.0345527,0.00765536,-0.0187779,-0.000699696
319,-0.656875,-0.295645,0.0338395,0.00817721,-0.0185518,-0.000726701
320,-0.648441,-0.314075,0.0330997,0.00869234,-0.0183112,-0.000753118
321,-0.639495,-0.332257,0.0323337,0.00920035,-0.0180562,-0.000778927
322,-0.630045,-0.350177,0.0315422,0.00970084,-0.0177872,-0.000804109
323,-0.620099,-0.367821,0.0307259,0.0101934,-0.0175043,-0.000828645
