Day,X,Y,Z,VX,VY,VZ
125,29.8823,-0.239205,-0.683735,-2.05178e-06,0.003161,-6.5427e-05
126,29.8823,-0.236045,-0.6838,-2.38358e-06,0.00316101,-6.54194e-05
127,29.8823,-0.232885,-0.683866,-2.71538e-06,0.00316101,-6.54118e-05
128,29.8823,-0.229725,-0.683931,-3.04717e-06,0.00316101,-6.54042e-05
129,29.8823,-0.226565,-0.683997,-3.37897e-06,0.00316101,-6.53966e-05
130,29.8822,-0.223404,-0.684062,-3.71077e-06,0.00316102,-6.5389e-05
131,29.8822,-0.220244,-0.684127,-4.04257e-06,0.00316102,-6.53814e-05
132,29.8822,-0.217084,-0.684193,-4.37437e-06,0.00316102,-6.53739e-05
133,29.8822,-0.213924,-0.684258,-4.70617e-06,0.00316102,-6.53663e-05
134,29.8822,-0.210764,-0.684323,-5.03798e-06,0.00316103,-6.53587e-05
135,29.8822,-0.207604,-0.684389,-5.36978e-06,0.00316103,-6.53511e-05
136,29.8822,-0.204444,-0.684454,-5.70158e-06,0.00316103,-6.53435e-05
137,29.8822,-0.201283,-0.684519,-6.03339e-06,0.00316103,-6.53359e-05
138,29.8822,-0.198123,-0.684585,-6.36519e-06,0.00316103,-6.53283e-05
139,29.8822,-0.194963,-0.68465,-6.697e-06,0.00316104,-6.53207e-05
140,29.8822,-0.191803,-0.684715,-7.0288e-06,0.00316104,-6.53131e-05
141,29.8822,-0.188643,-0.684781,-7.36061e-06,0.00316104,-6.53055e-05
142,29.8822,-0.185483,-0.684846,-7.69241e-06,0.00316104,-6.52979e-05
143,29.8822,-0.182323,-0.684911,-8.02422e-06,0.00316105,-6.52903e-05
144,29.8822,-0.179162,-0.684976,-8.35603e-06,0.00316105,-6.52827e-05
145,29.8822,-0.176002,-0.685042,-8.68784e-06,0.00316105,-6.5275e-05
146,29.8821,-0.172842,-0.685107,-9.01965e-06,0.00316105,-6.52674e-05
147,29.8821,-0.169682,-0.685172,-9.35146e-06,0.00316105,-6.52598e-05
148,29.8821,-0.166522,-0.685237,-9.68327e-06,0.00316106,-6.52522e-05
149,29.8821,-0.163361,-0.685303,-1.00151e-05,0.00316106,-6.52446e-05
150,29.8821,-0.160201,-0.685368,-1.03469e-05,0.00316106,-6.5237e-05
151,29.8821,-0.157041,-0.685433,-1.06787e-05,0.00316106,-6.52294e-05
152,29.8821,-0.153881,-0.685498,-1.10105e-05,0.00316106,-6.52218e-05
153,29.8821,-0.150721,-0.685563,-1.13423e-05,0.00316106,-6.52142e-05
154,29.8821,-0.147561,-0.685629,-1.16742e-05,0.00316107,-6.52066e-05
155,29.8821,-0.1444,-0.685694,-1.2006e-05,0.00316107,-6.5199e-05
156,29.882,-0.14124,-0.685759,-1.23378e-05,0.00316107,-6.51913e-05
157,29.882,-0.13808,-0.685824,-1.26696e-05,0.00316107,-6.51837e-05
158,29.882,-0.13492,-0.685889,-1.30014e-05,0.00316107,-6.51761e-05
159,29.882,-0.13176,-0.685954,-1.33332e-05,0.00316107,-6.51685e-05
160,29.882,-0.128599,-0.68602,-1.36651e-05,0.00316108,-6.51609e-05
161,29.882,-0.125439,-0.686085,-1.39969e-05,0.00316108,-6.51533e-05
162,29.882,-0.122279,-0.68615,-1.43287e-05,0.00316108,-6.51457e-05
163,29.8819,-0.119119,-0.686215,-1.46605e-05,0.00316108,-6.5138e-05
164,29.8819,-0.115959,-0.68628,-1.49923e-05,0.00316108,-6.51304e-05
165,29.8819,-0.112798,-0.686345,-1.53242e-05,0.00316108,-6.51228e-05
166,29.8819,-0.109638,-0.68641,-1.5656e-05,0.00316108,-6.51152e-05
167,29.8819,-0.106478,-0.686475,-1.59878e-05,0.00316109,-6.51076e-05
168,29.8819,-0.103318,-0.68654,-1.63196e-05,0.00316109,-6.50999e-05
169,29.8819,-0.100158,-0.686606,-1.66514e-05,0.00316109,-6.50923e-05
170,29.8818,-0.0969974,-0.686671,-1.69833e-05,0.00316109,-6.50847e-05
171,29.8818,-0.0938371,-0.686736,-1.73151e-05,0.00316109,-6.50771e-05
172,29.8818,-0.0906769,-0.686801,-1.76469e-05,0.00316109,-6.50694e-05
173,29.8818,-0.0875167,-0.686866,-1.79787e-05,0.00316109,-6.50618e-05
174,29.8818,-0.0843565,-0.686931,-1.83106e-05,0.00316109,-6.50542e-05
175,29.8817,-0.0811963,-0.686996,-1.86424e-05,0.00316109,-6.50466e-05
176,29.8817,-0.0780361,-0.687061,-1.89742e-05,0.0031611,-6.50389e-05
177,29.8817,-0.0748759,-0.687126,-1.9306e-05,0.0031611,-6.50313e-05
178,29.8817,-0.0717156,-0.687191,-1.96379e-05,0.0031611,-6.50237e-05
179,29.8817,-0.0685554,-0.687256,-1.99697e-05,0.0031611,-6.5016e-05
180,29.8816,-0.0653952,-0.687321,-2.03015e-05,0.0031611,-6.50084e-05
181,29.8816,-0.062235,-0.687386,-2.06334e-05,0.0031611,-6.50008e-05
182,29.8816,-0.0590748,-0.687451,-2.09652e-05,0.0031611,-6.49932e-05
183,29.8816,-0.0559145,-0.687516,-2.1297e-05,0.0031611,-6.49855e-05
184,29.8816,-0.0527543,-0.687581,-2.16289e-05,0.0031611,-6.49779e-05
185,29.8815,-0.0495941,-0.687646,-2.19607e-05,0.0031611,-6.49703e-05
186,29.8815,-0.0464339,-0.687711,-2.22925e-05,0.0031611,-6.49626e-05
187,29.8815,-0.0432736,-0.687776,-2.26244e-05,0.0031611,-6.4955e-05
188,29.8815,-0.0401134,-0.687841,-2.29562e-05,0.0031611,-6.49473e-05
189,29.8815,-0.0369532,-0.687906,-2.3288e-05,0.0031611,-6.49397e-05
190,29.8814,-0.033793,-0.68797,-2.36199e-05,0.0031611,-6.49321e-05
191,29.8814,-0.0306327,-0.688035,-2.39517e-05,0.00316111,-6.49244e-05
192,29.8814,-0.0274725,-0.6881,-2.42835e-05,0.00316111,-6.49168e-05
193,29.8814,-0.0243123,-0.688165,-2.46154e-05,0.00316111,-6.49092e-05
194,29.8813,-0.0211521,-0.68823,-2.49472e-05,0.00316111,-6.49015e-05
195,29.8813,-0.0179918,-0.688295,-2.5279e-05,0.00316111,-6.48939e-05
196,29.8813,-0.0148316,-0.68836,-2.56109e-05,0.00316111,-6.48862e-05
197,29.8813,-0.0116714,-0.688425,-2.59427e-05,0.00316111,-6.48786e-05
198,29.8812,-0.00851116,-0.68849,-2.62745e-05,0.00316111,-6.48709e-05
199,29.8812,-0.00535093,-0.688554,-2.66064e-05,0.00316111,-6.48633e-05
200,29.8812,-0.0021907,-0.688619,-2.69382e-05,0.00316111,-6.48556e-05
201,29.8811,0.000969526,-0.688684,-2.72701e-05,0.00316111,-6.4848e-05
202,29.8811,0.00412975,-0.688749,-2.76019e-05,0.00316111,-6.48404e-05
203,29.8811,0.00728998,-0.688814,-2.79337e-05,0.00316111,-6.48327e-05
204,29.8811,0.0104502,-0.688878,-2.82656e-05,0.00316111,-6.48251e-05
205,29.881,0.0136104,-0.688943,-2.85974e-05,0.00316111,-6.48174e-05
206,29.881,0.0167707,-0.689008,-2.89293e-05,0.00316111,-6.48098e-05
207,29.881,0.0199309,-0.689073,-2.92611e-05,0.00316111,-6.48021e-05
208,29.8809,0.0230911,-0.689138,-2.95929e-05,0.00316111,-6.47945e-05
209,29.8809,0.0262514,-0.689202,-2.99248e-05,0.00316111,-6.47868e-05
210,29.8809,0.0294116,-0.689267,-3.02566e-05,0.00316111,-6.47792e-05
211,29.8809,0.0325718,-0.689332,-3.05885e-05,0.00316111,-6.47715e-05
212,29.8808,0.035732,-0.689397,-3.09203e-05,0.00316111,-6.47638e-05
213,29.8808,0.0388923,-0.689461,-3.12522e-05,0.00316111,-6.47562e-05
214,29.8808,0.0420525,-0.689526,-3.1584e-05,0.0031611,-6.47485e-05
