Day,X,Y,Z,VX,VY,VZ
136,0.0247576,5.12894,-0.0218616,-0.00764098,0.000391193,0.000169311
137,0.0171187,5.12932,-0.0216923,-0.00764102,0.000379939,0.000169359
138,0.00947978,5.1297,-0.021523,-0.00764105,0.000368687,0.000169406
139,0.00184085,5.13006,-0.0213536,-0.00764106,0.000357436,0.000169453
140,-0.00579809,5.13041,-0.0211842,-0.00764106,0.000346187,0.0001695
141,-0.013437,5.13075,-0.0210147,-0.00764104,0.000334939,0.000169546
142,-0.0210759,5.13108,-0.0208452,-0.007641,0.000323693,0.000169592
143,-0.0287148,5.1314,-0.0206756,-0.00764094,0.000312449,0.000169637
144,-0.0363535,5.13171,-0.020506,-0.00764087,0.000301206,0.000169682
145,-0.0439923,5.132,-0.0203363,-0.00764078,0.000289965,0.000169727
146,-0.0516309,5.13229,-0.0201666,-0.00764068,0.000278726,0.000169771
147,-0.0592694,5.13256,-0.0199969,-0.00764055,0.000267488,0.000169815
148,-0.0669077,5.13282,-0.0198271,-0.00764042,0.000256252,0.000169859
149,-0.0745459,5.13307,-0.0196573,-0.00764026,0.000245018,0.000169902
150,-0.082184,5.13331,-0.0194874,-0.00764009,0.000233785,0.000169945
151,-0.0898219,5.13354,-0.0193175,-0.0076399,0.000222555,0.000169987
152,-0.0974595,5.13376,-0.0191475,-0.00763969,0.000211326,0.000170029
153,-0.105097,5.13396,-0.0189775,-0.00763947,0.000200099,0.000170071
154,-0.112734,5.13416,-0.0188075,-0.00763923,0.000188874,0.000170112
155,-0.120371,5.13434,-0.0186374,-0.00763898,0.000177651,0.000170153
156,-0.128008,5.13451,-0.0184673,-0.00763871,0.00016643,0.000170194
157,-0.135644,5.13467,-0.0182971,-0.00763842,0.000155211,0.000170234
158,-0.143281,5.13482,-0.0181269,-0.00763811,0.000143994,0.000170274
159,-0.150916,5.13496,-0.0179566,-0.00763779,0.000132779,0.000170313
160,-0.158552,5.13509,-0.0177864,-0.00763745,0.000121566,0.000170352
161,-0.166187,5.1352,-0.017616,-0.0076371,0.000110355,0.000170391
162,-0.173822,5.13531,-0.0174457,-0.00763672,9.91462e-05,0.000170429
163,-0.181456,5.1354,-0.0172753,-0.00763634,8.79394e-05,0.000170467
164,-0.18909,5.13548,-0.0171048,-0.00763593,7.67348e-05,0.000170504
165,-0.196724,5.13556,-0.0169344,-0.00763551,6.55323e-05,0.000170541
166,-0.204357,5.13562,-0.0167638,-0.00763507,5.43321e-05,0.000170578
167,-0.21199,5.13566,-0.0165933,-0.00763462,4.31341e-05,0.000170614
168,-0.219622,5.1357,-0.0164227,-0.00763415,3.19383e-05,0.00017065
169,-0.227254,5.13573,-0.0162521,-0.00763366,2.07447e-05,0.000170686
170,-0.234885,5.13574,-0.0160814,-0.00763315,9.55349e-06,0.000170721
171,-0.242516,5.13575,-0.0159107,-0.00763263,-1.63543e-06,0.000170756
172,-0.250146,5.13574,-0.01574,-0.0076321,-1.2822e-05,0.00017079
173,-0.257776,5.13572,-0.0155693,-0.00763154,-2.40062e-05,0.000170824
174,-0.265405,5.13569,-0.0153985,-0.00763097,-3.51881e-05,0.000170858
175,-0.273033,5.13565,-0.0152276,-0.00763039,-4.63675e-05,0.000170891
176,-0.280661,5.1356,-0.0150568,-0.00762978,-5.75445e-05,0.000170924
177,-0.288289,5.13554,-0.0148859,-0.00762916,-6.8719e-05,0.000170957
178,-0.295916,5.13546,-0.014715,-0.00762853,-7.9891e-05,0.000170989
179,-0.303542,5.13538,-0.014544,-0.00762788,-9.10605e-05,0.000171021
180,-0.311167,5.13528,-0.014373,-0.00762721,-0.000102228,0.000171052
181,-0.318792,5.13517,-0.014202,-0.00762652,-0.000113392,0.000171083
182,-0.326416,5.13505,-0.0140309,-0.00762582,-0.000124554,0.000171114
183,-0.334039,5.13492,-0.0138599,-0.0076251,-0.000135713,0.000171144
184,-0.341662,5.13478,-0.0136887,-0.00762437,-0.00014687,0.000171174
185,-0.349284,5.13463,-0.0135176,-0.00762362,-0.000158024,0.000171204
186,-0.356905,5.13447,-0.0133464,-0.00762285,-0.000169175,0.000171233
187,-0.364525,5.13429,-0.0131752,-0.00762206,-0.000180323,0.000171262
188,-0.372145,5.13411,-0.013004,-0.00762126,-0.000191469,0.00017129
189,-0.379763,5.13391,-0.0128327,-0.00762045,-0.000202612,0.000171318
190,-0.387381,5.1337,-0.0126615,-0.00761961,-0.000213753,0.000171346
191,-0.394998,5.13348,-0.0124901,-0.00761877,-0.00022489,0.000171373
192,-0.402615,5.13325,-0.0123188,-0.0076179,-0.000236025,0.0001714
193,-0.41023,5.13301,-0.0121474,-0.00761702,-0.000247157,0.000171426
194,-0.417844,5.13276,-0.0119761,-0.00761612,-0.000258286,0.000171453
195,-0.425458,5.13249,-0.0118046,-0.0076152,-0.000269412,0.000171478
196,-0.433071,5.13222,-0.0116332,-0.00761427,-0.000280535,0.000171504
197,-0.440682,5.13193,-0.0114617,-0.00761333,-0.000291655,0.000171529
198,-0.448293,5.13163,-0.0112902,-0.00761236,-0.000302773,0.000171553
199,-0.455903,5.13133,-0.0111187,-0.00761138,-0.000313887,0.000171578
200,-0.463512,5.13101,-0.0109472,-0.00761039,-0.000324998,0.000171601
201,-0.471119,5.13068,-0.0107756,-0.00760937,-0.000336106,0.000171625
202,-0.478726,5.13033,-0.010604,-0.00760835,-0.000347212,0.000171648
203,-0.486332,5.12998,-0.0104324,-0.0076073,-0.000358314,0.000171671
204,-0.493936,5.12962,-0.0102608,-0.00760624,-0.000369413,0.000171693
205,-0.50154,5.12924,-0.0100891,-0.00760516,-0.000380508,0.000171715
206,-0.509143,5.12886,-0.00991743,-0.00760407,-0.000391601,0.000171737
207,-0.516744,5.12846,-0.00974573,-0.00760296,-0.000402691,0.000171758
208,-0.524344,5.12805,-0.00957401,-0.00760183,-0.000413777,0.000171779
209,-0.531943,5.12763,-0.00940227,-0.00760069,-0.00042486,0.000171799
210,-0.539541,5.1272,-0.00923051,-0.00759953,-0.00043594,0.000171819
211,-0.547138,5.12676,-0.00905873,-0.00759836,-0.000447017,0.000171839
212,-0.554734,5.12631,-0.00888693,-0.00759717,-0.00045809,0.000171858
213,-0.562328,5.12585,-0.00871511,-0.00759596,-0.00046916,0.000171877
214,-0.569922,5.12537,-0.00854327,-0.00759474,-0.000480226,0.000171896
215,-0.577514,5.12489,-0.00837141,-0.0075935,-0.00049129,0.000171914
216,-0.585104,5.12439,-0.00819953,-0.00759225,-0.00050235,0.000171932
217,-0.592694,5.12388,-0.00802764,-0.00759097,-0.000513406,0.00017195
218,-0.600282,5.12336,-0.00785573,-0.00758969,-0.000524459,0.000171967
219,-0.607869,5.12283,-0.0076838,-0.00758838,-0.000535509,0.000171984
220,-0.615455,5.12229,-0.00751186,-0.00758706,-0.000546555,0.000172
221,-0.623039,5.12174,-0.0073399,-0.00758573,-0.000557597,0.000172016
222,-0.630622,5.12118,-0.00716792,-0.00758438,-0.000568636,0.000172031
223,-0.638203,5.1206,-0.00699593,-0.00758301,-0.000579672,0.000172047
224,-0.645784,5.12002,-0.00682393,-0.00758162,-0.000590704,0.000172062
225,-0.653363,5.11942,-0.0066519,-0.00758022,-0.000601732,0.000172076
226,-0.66094,5.11881,-0.00647987,-0.00757881,-0.000612757,0.00017209
227,-0.668516,5.1182,-0.00630782,-0.00757738,-0.000623778,0.000172104
228,-0.67609,5.11757,-0.00613576,-0.00757593,-0.000634795,0.000172117
229,-0.683664,5.11693,-0.00596368,-0.00757447,-0.000645809,0.00017213
230,-0.691235,5.11628,-0.00579159,-0.00757299,-0.000656819,0.000172143
231,-0.698805,5.11561,-0.00561949,-0.00757149,-0.000667825,0.000172155
232,-0.706374,5.11494,-0.00544738,-0.00756998,-0.000678828,0.000172167
233,-0.713941,5.11426,-0.00527525,-0.00756845,-0.000689826,0.000172179
234,-0.721507,5.11356,-0.00510312,-0.00756691,-0.000700821,0.00017219
235,-0.729071,5.11286,-0.00493097,-0.00756535,-0.000711813,0.000172201
236,-0.736633,5.11214,-0.00475881,-0.00756377,-0.0007228,0.000172211
237,-0.744194,5.11141,-0.00458664,-0.00756218,-0.000733783,0.000172221
238,-0.751753,5.11067,-0.00441446,-0.00756057,-0.000744763,0.000172231
239,-0.759311,5.10992,-0.00424228,-0.00755895,-0.000755738,0.00017224
240,-0.766867,5.10916,-0.00407008,-0.00755731,-0.00076671,0.000172249
241,-0.774421,5.10839,-0.00389788,-0.00755566,-0.000777678,0.000172257
242,-0.781974,5.10761,-0.00372566,-0.00755398,-0.000788641,0.000172265
243,-0.789525,5.10681,-0.00355344,-0.0075523,-0.000799601,0.000172273
244,-0.797074,5.10601,-0.00338121,-0.0075506,-0.000810557,0.000172281
245,-0.804622,5.10519,-0.00320898,-0.00754888,-0.000821508,0.000172288
246,-0.812168,5.10436,-0.00303673,-0.00754714,-0.000832456,0.000172294
247,-0.819712,5.10353,-0.00286448,-0.00754539,-0.000843399,0.000172301
248,-0.827255,5.10268,-0.00269223,-0.00754363,-0.000854339,0.000172307
249,-0.834795,5.10182,-0.00251996,-0.00754185,-0.000865274,0.000172312
250,-0.842334,5.10095,-0.0023477,-0.00754005,-0.000876205,0.000172317
251,-0.849871,5.10007,-0.00217543,-0.00753823,-0.000887132,0.000172322
252,-0.857406,5.09917,-0.00200315,-0.00753641,-0.000898054,0.000172327
253,-0.86494,5.09827,-0.00183087,-0.00753456,-0.000908973,0.000172331
254,-0.872471,5.09736,-0.00165858,-0.0075327,-0.000919887,0.000172334
255,-0.880001,5.09643,-0.0014863,-0.00753082,-0.000930797,0.000172338
256,-0.887529,5.0955,-0.001314,-0.00752893,-0.000941703,0.000172341
257,-0.895055,5.09455,-0.00114171,-0.00752703,-0.000952604,0.000172343
258,-0.902579,5.09359,-0.000969413,-0.0075251,-0.000963501,0.000172346
259,-0.910101,5.09262,-0.000797114,-0.00752316,-0.000974393,0.000172347
260,-0.917621,5.09164,-0.000624814,-0.00752121,-0.000985282,0.000172349
261,-0.925139,5.09065,-0.000452512,-0.00751924,-0.000996165,0.00017235
262,-0.932655,5.08965,-0.000280209,-0.00751725,-0.00100704,0.000172351
263,-0.940169,5.08864,-0.000107906,-0.00751525,-0.00101792,0.000172351
264,-0.947681,5.08762,6.43973e-05,-0.00751323,-0.00102879,0.000172351
265,-0.955192,5.08658,0.000236701,-0.0075112,-0.00103966,0.000172351
266,-0.9627,5.08554,0.000409003,-0.00750915,-0.00105052,0.00017235
267,-0.970206,5.08448,0.000581305,-0.00750709,-0.00106137,0.000172349
268,-0.97771,5.08341,0.000753606,-0.00750501,-0.00107223,0.000172348
269,-0.985212,5.08234,0.000925905,-0.00750291,-0.00108307,0.000172346
270,-0.992711,5.08125,0.0010982,-0.0075008,-0.00109392,0.000172344
271,-1.00021,5.08015,0.0012705,-0.00749868,-0.00110476,0.000172341
272,-1.0077,5.07904,0.00144279,-0.00749653,-0.00111559,0.000172338
273,-1.0152,5.07792,0.00161508,-0.00749438,-0.00112642,0.000172335
274,-1.02269,5.07679,0.00178736,-0.0074922,-0.00113724,0.000172331
275,-1.03018,5.07565,0.00195964,-0.00749002,-0.00114806,0.000172327
276,-1.03766,5.07449,0.00213192,-0.00748781,-0.00115888,0.000172323
277,-1.04515,5.07333,0.00230419,-0.00748559,-0.00116969,0.000172318
278,-1.05263,5.07215,0.00247646,-0.00748336,-0.00118049,0.000172313
279,-1.06011,5.07097,0.00264872,-0.00748111,-0.0011913,0.000172308
280,-1.06759,5.06977,0.00282098,-0.00747884,-0.00120209,0.000172302
281,-1.07507,5.06856,0.00299323,-0.00747656,-0.00121288,0.000172296
282,-1.08254,5.06735,0.00316548,-0.00747426,-0.00122367,0.000172289
283,-1.09001,5.06612,0.00333771,-0.00747195,-0.00123445,0.000172282
284,-1.09748,5.06488,0.00350995,-0.00746962,-0.00124523,0.000172275
285,-1.10495,5.06363,0.00368217,-0.00746728,-0.001256,0.000172267
286,-1.11241,5.06237,0.00385438,-0.00746492,-0.00126676,0.000172259
287,-1.11987,5.0611,0.00402659,-0.00746255,-0.00127753,0.000172251
288,-1.12733,5.05981,0.00419879,-0.00746016,-0.00128828,0.000172242
289,-1.13479,5.05852,0.00437098,-0.00745776,-0.00129903,0.000172233
290,-1.14224,5.05722,0.00454316,-0.00745534,-0.00130978,0.000172223
291,-1.14969,5.0559,0.00471533,-0.0074529,-0.00132052,0.000172213
292,-1.15714,5.05458,0.00488749,-0.00745045,-0.00133126,0.000172203
293,-1.16459,5.05324,0.00505964,-0.00744799,-0.00134199,0.000172193
294,-1.17203,5.05189,0.00523178,-0.00744551,-0.00135272,0.000172182
