Day,X,Y,Z,VX,VY,VZ
97,10.7841,16.2906,-0.079326,-0.00331591,0.00199113,5.04003e-05
98,10.7808,16.2926,-0.0792756,-0.00331633,0.00199048,5.04034e-05
99,10.7775,16.2946,-0.0792252,-0.00331676,0.00198983,5.04066e-05
100,10.7742,16.2966,-0.0791748,-0.00331719,0.00198918,5.04097e-05
101,10.7708,16.2986,-0.0791244,-0.00331762,0.00198853,5.04129e-05
102,10.7675,16.3005,-0.079074,-0.00331805,0.00198789,5.0416e-05
103,10.7642,16.3025,-0.0790236,-0.00331848,0.00198724,5.04192e-05
104,10.7609,16.3045,-0.0789732,-0.00331891,0.00198659,5.04223e-05
105,10.7576,16.3065,-0.0789228,-0.00331933,0.00198594,5.04254e-05
106,10.7543,16.3085,-0.0788724,-0.00331976,0.00198529,5.04286e-05
107,10.7509,16.3105,-0.0788219,-0.00332019,0.00198464,5.04317e-05
108,10.7476,16.3125,-0.0787715,-0.00332062,0.00198399,5.04348e-05
109,10.7443,16.3144,-0.0787211,-0.00332104,0.00198334,5.04379e-05
110,10.741,16.3164,-0.0786707,-0.00332147,0.0019827,5.04411e-05
111,10.7377,16.3184,-0.0786202,-0.0033219,0.00198205,5.04442e-05
112,10.7343,16.3204,-0.0785698,-0.00332233,0.0019814,5.04473e-05
113,10.731,16.3224,-0.0785194,-0.00332275,0.00198075,5.04504e-05
114,10.7277,16.3243,-0.0784689,-0.00332318,0.0019801,5.04535e-05
115,10.7244,16.3263,-0.0784185,-0.00332361,0.00197945,5.04567e-05
116,10.721,16.3283,-0.0783681,-0.00332403,0.0019788,5.04598e-05
117,10.7177,16.3303,-0.0783176,-0.00332446,0.00197815,5.04629e-05
118,10.7144,16.3323,-0.0782672,-0.00332489,0.0019775,5.0466e-05
119,10.7111,16.3342,-0.0782167,-0.00332531,0.00197685,5.04691e-05
120,10.7078,16.3362,-0.0781662,-0.00332574,0.0019762,5.04722e-05
121,10.7044,16.3382,-0.0781158,-0.00332617,0.00197555,5.04753e-05
122,10.7011,16.3402,-0.0780653,-0.00332659,0.0019749,5.04784e-05
123,10.6978,16.3421,-0.0780149,-0.00332702,0.00197425,5.04815e-05
124,10.6945,16.3441,-0.0779644,-0.00332744,0.0019736,5.04846e-05
125,10.6911,16.3461,-0.0779139,-0.00332787,0.00197295,5.04877e-05
126,10.6878,16.3481,-0.0778634,-0.0033283,0.0019723,5.04908e-05
127,10.6845,16.35,-0.077813,-0.00332872,0.00197165,5.04939e-05
128,10.6811,16.352,-0.0777625,-0.00332915,0.00197099,5.0497e-05
129,10.6778,16.354,-0.077712,-0.00332957,0.00197034,5.05001e-05
130,10.6745,16.3559,-0.0776615,-0.00333,0.00196969,5.05032e-05
131,10.6712,16.3579,-0.077611,-0.00333042,0.00196904,5.05062e-05
132,10.6678,16.3599,-0.0775605,-0.00333085,0.00196839,5.05093e-05
133,10.6645,16.3618,-0.07751,-0.00333127,0.00196774,5.05124e-05
134,10.6612,16.3638,-0.0774595,-0.0033317,0.00196709,5.05155e-05
135,10.6578,16.3658,-0.077409,-0.00333212,0.00196644,5.05186e-05
136,10.6545,16.3677,-0.0773585,-0.00333254,0.00196578,5.05216e-05
137,10.6512,16.3697,-0.077308,-0.00333297,0.00196513,5.05247e-05
138,10.6478,16.3717,-0.0772575,-0.00333339,0.00196448,5.05278e-05
139,10.6445,16.3736,-0.077207,-0.00333382,0.00196383,5.05308e-05
140,10.6412,16.3756,-0.0771565,-0.00333424,0.00196318,5.05339e-05
141,10.6378,16.3776,-0.0771059,-0.00333466,0.00196252,5.0537e-05
142,10.6345,16.3795,-0.0770554,-0.00333509,0.00196187,5.054e-05
143,10.6312,16.3815,-0.0770049,-0.00333551,0.00196122,5.05431e-05
144,10.6278,16.3834,-0.0769544,-0.00333593,0.00196057,5.05462e-05
145,10.6245,16.3854,-0.0769038,-0.00333636,0.00195991,5.05492e-05
146,10.6212,16.3874,-0.0768533,-0.00333678,0.00195926,5.05523e-05
147,10.6178,16.3893,-0.0768028,-0.0033372,0.00195861,5.05553e-05
148,10.6145,16.3913,-0.0767522,-0.00333763,0.00195796,5.05584e-05
149,10.6112,16.3932,-0.0767017,-0.00333805,0.0019573,5.05614e-05
150,10.6078,16.3952,-0.0766511,-0.00333847,0.00195665,5.05645e-05
151,10.6045,16.3971,-0.0766006,-0.00333889,0.001956,5.05675e-05
152,10.6011,16.3991,-0.07655,-0.00333932,0.00195534,5.05706e-05
153,10.5978,16.4011,-0.0764995,-0.00333974,0.00195469,5.05736e-05
154,10.5945,16.403,-0.0764489,-0.00334016,0.00195404,5.05766e-05
155,10.5911,16.405,-0.0763983,-0.00334058,0.00195338,5.05797e-05
156,10.5878,16.4069,-0.0763478,-0.00334101,0.00195273,5.05827e-05
157,10.5844,16.4089,-0.0762972,-0.00334143,0.00195208,5.05858e-05
158,10.5811,16.4108,-0.0762466,-0.00334185,0.00195142,5.05888e-05
159,10.5778,16.4128,-0.076196,-0.00334227,0.00195077,5.05918e-05
160,10.5744,16.4147,-0.0761455,-0.00334269,0.00195012,5.05948e-05
161,10.5711,16.4167,-0.0760949,-0.00334311,0.00194946,5.05979e-05
162,10.5677,16.4186,-0.0760443,-0.00334353,0.00194881,5.06009e-05
163,10.5644,16.4206,-0.0759937,-0.00334396,0.00194815,5.06039e-05
164,10.5611,16.4225,-0.0759431,-0.00334438,0.0019475,5.06069e-05
165,10.5577,16.4245,-0.0758925,-0.0033448,0.00194685,5.061e-05
166,10.5544,16.4264,-0.0758419,-0.00334522,0.00194619,5.0613e-05
167,10.551,16.4284,-0.0757913,-0.00334564,0.00194554,5.0616e-05
168,10.5477,16.4303,-0.0757407,-0.00334606,0.00194488,5.0619e-05
169,10.5443,16.4322,-0.0756901,-0.00334648,0.00194423,5.0622e-05
170,10.541,16.4342,-0.0756395,-0.0033469,0.00194357,5.0625e-05
171,10.5376,16.4361,-0.0755889,-0.00334732,0.00194292,5.0628e-05
172,10.5343,16.4381,-0.0755383,-0.00334774,0.00194226,5.0631e-05
173,10.5309,16.44,-0.0754877,-0.00334816,0.00194161,5.0634e-05
174,10.5276,16.4419,-0.075437,-0.00334858,0.00194095,5.0637e-05
175,10.5242,16.4439,-0.0753864,-0.003349,0.0019403,5.064e-05
176,10.5209,16.4458,-0.0753358,-0.00334942,0.00193964,5.0643e-05
177,10.5176,16.4478,-0.0752852,-0.00334984,0.00193899,5.0646e-05
178,10.5142,16.4497,-0.0752345,-0.00335026,0.00193833,5.0649e-05
179,10.5109,16.4516,-0.0751839,-0.00335068,0.00193767,5.0652e-05
180,10.5075,16.4536,-0.0751332,-0.00335109,0.00193702,5.0655e-05
181,10.5042,16.4555,-0.0750826,-0.00335151,0.00193636,5.0658e-05
182,10.5008,16.4575,-0.075032,-0.00335193,0.00193571,5.0661e-05
183,10.4974,16.4594,-0.0749813,-0.00335235,0.00193505,5.0664e-05
184,10.4941,16.4613,-0.0749307,-0.00335277,0.00193439,5.06669e-05
185,10.4907,16.4633,-0.07488,-0.00335319,0.00193374,5.06699e-05
186,10.4874,16.4652,-0.0748293,-0.00335361,0.00193308,5.06729e-05
187,10.484,16.4671,-0.0747787,-0.00335402,0.00193243,5.06759e-05
188,10.4807,16.4691,-0.074728,-0.00335444,0.00193177,5.06789e-05
189,10.4773,16.471,-0.0746774,-0.00335486,0.00193111,5.06818e-05
190,10.474,16.4729,-0.0746267,-0.00335528,0.00193046,5.06848e-05
191,10.4706,16.4748,-0.074576,-0.00335569,0.0019298,5.06878e-05
192,10.4673,16.4768,-0.0745253,-0.00335611,0.00192914,5.06907e-05
193,10.4639,16.4787,-0.0744747,-0.00335653,0.00192848,5.06937e-05
194,10.4606,16.4806,-0.074424,-0.00335695,0.00192783,5.06967e-05
195,10.4572,16.4826,-0.0743733,-0.00335736,0.00192717,5.06996e-05
196,10.4538,16.4845,-0.0743226,-0.00335778,0.00192651,5.07026e-05
197,10.4505,16.4864,-0.0742719,-0.0033582,0.00192586,5.07055e-05
198,10.4471,16.4883,-0.0742212,-0.00335861,0.0019252,5.07085e-05
199,10.4438,16.4903,-0.0741705,-0.00335903,0.00192454,5.07114e-05
200,10.4404,16.4922,-0.0741198,-0.00335945,0.00192388,5.07144e-05
201,10.4371,16.4941,-0.0740691,-0.00335986,0.00192323,5.07173e-05
202,10.4337,16.496,-0.0740184,-0.00336028,0.00192257,5.07203e-05
203,10.4303,16.4979,-0.0739677,-0.0033607,0.00192191,5.07232e-05
204,10.427,16.4999,-0.073917,-0.00336111,0.00192125,5.07262e-05
205,10.4236,16.5018,-0.0738663,-0.00336153,0.00192059,5.07291e-05
206,10.4203,16.5037,-0.0738156,-0.00336194,0.00191994,5.07321e-05
207,10.4169,16.5056,-0.0737649,-0.00336236,0.00191928,5.0735e-05
208,10.4135,16.5075,-0.0737141,-0.00336277,0.00191862,5.07379e-05
209,10.4102,16.5095,-0.0736634,-0.00336319,0.00191796,5.07409e-05
210,10.4068,16.5114,-0.0736127,-0.00336361,0.0019173,5.07438e-05
211,10.4034,16.5133,-0.0735619,-0.00336402,0.00191664,5.07467e-05
212,10.4001,16.5152,-0.0735112,-0.00336444,0.00191598,5.07497e-05
213,10.3967,16.5171,-0.0734605,-0.00336485,0.00191533,5.07526e-05
214,10.3934,16.519,-0.0734097,-0.00336527,0.00191467,5.07555e-05
215,10.39,16.521,-0.073359,-0.00336568,0.00191401,5.07584e-05
216,10.3866,16.5229,-0.0733082,-0.00336609,0.00191335,5.07613e-05
217,10.3833,16.5248,-0.0732575,-0.00336651,0.00191269,5.07643e-05
218,10.3799,16.5267,-0.0732067,-0.00336692,0.00191203,5.07672e-05
219,10.3765,16.5286,-0.073156,-0.00336734,0.00191137,5.07701e-05
220,10.3732,16.5305,-0.0731052,-0.00336775,0.00191071,5.0773e-05
221,10.3698,16.5324,-0.0730545,-0.00336817,0.00191005,5.07759e-05
